X,Y,Z,P,Xspd,Yspd,Zspd,T
4.2,8.2,1.6,12.195,-9.6502,0.72556,0.18768,20.217
4.4,8.2,1.6,12.529,-10.039,0.33657,0.099146,20.197
4.6,8.2,1.6,12.921,-9.9023,0.4962,0.36998,20.181
4.8,8.2,1.6,13.196,-9.5302,0.9649,0.51664,20.167
5.0,8.2,1.6,13.351,-9.5367,0.86688,0.35272,20.151
5.2,8.2,1.6,13.505,-9.879,0.39357,0.20399,20.136
5.4,8.2,1.6,13.667,-9.9907,0.53932,0.11512,20.124
5.6,8.2,1.6,13.743,-9.615,0.98917,0.20065,20.115
5.8,8.2,1.6,13.645,-9.3789,0.81625,0.51223,20.104
6.0,8.2,1.6,13.492,-9.6864,0.48649,0.46906,20.093
6.2,8.2,1.6,13.332,-9.9049,0.5503,0.16663,20.084
6.4,8.2,1.6,13.074,-9.7162,0.69094,0.15888,20.076
6.6,8.2,1.6,12.672,-9.44,0.67095,0.23102,20.069
6.8,8.2,1.6,12.199,-9.6702,0.62518,0.27517,20.061
7.0,8.2,1.6,11.762,-9.9023,0.55986,0.49828,20.054
7.2,8.2,1.6,11.281,-9.6186,0.3087,0.4865,20.049
7.4,8.2,1.6,10.697,-9.3405,0.30126,0.025019,20.044
7.6,8.2,1.6,10.112,-9.7534,0.70018,0.20564,20.038
7.8,8.2,1.6,9.6019,-10.272,0.73512,0.78887,20.034
8.0,8.2,1.6,9.0769,-9.7621,0.13444,0.16328,20.03
8.2,8.2,1.6,8.4388,-9.1756,-0.022349,-0.63923,20.025
8.4,8.2,1.6,7.7788,-9.9489,0.66309,0.29424,20.021
8.6,8.2,1.6,7.325,-10.566,0.9144,1.1292,20.018
8.8,8.2,1.6,6.8256,-9.7613,0.19953,-0.022107,20.016
9.0,8.2,1.6,6.3053,-9.3147,-0.25997,-0.82328,20.013
9.2,8.2,1.6,5.8141,-10.208,0.26394,0.10048,20.009
9.4,8.2,1.6,5.384,-10.476,0.65149,0.65736,20.006
9.6,8.2,1.6,4.8811,-9.8987,0.28272,0.059674,20.005
9.8,8.2,1.6,3.8923,-9.781,-0.013897,-0.2462,20.003
10.0,8.2,1.6,3.3267,-10.0,-1e-10,-0.10585,20.002
-10.0,8.4,1.6,0.54266,-8.7438,0.022343,-0.30377,21.276
-9.8,8.4,1.6,0.80685,-8.823,0.010123,-0.27879,21.273
-9.6,8.4,1.6,1.3465,-8.7634,-0.099683,-0.26806,21.269
-9.4,8.4,1.6,1.8681,-8.6294,-0.14811,-0.32875,21.271
-9.2,8.4,1.6,2.3727,-8.7901,0.010532,-0.2374,21.273
-9.0,8.4,1.6,2.9006,-9.0697,0.030015,-0.10137,21.268
-8.8,8.4,1.6,3.4467,-8.9462,-0.060364,-0.42631,21.256
-8.6,8.4,1.6,3.9443,-8.7873,-0.10055,-0.68151,21.239
-8.4,8.4,1.6,4.438,-9.0915,-0.10398,-0.31958,21.217
-8.2,8.4,1.6,5.0339,-9.197,-0.090245,-0.13169,21.189
-8.0,8.4,1.6,5.6555,-8.9459,-0.11953,-0.48017,21.159
-7.8,8.4,1.6,6.2511,-8.9475,-0.06779,-0.65578,21.13
-7.6,8.4,1.6,6.8492,-9.2691,-0.12279,-0.35549,21.103
-7.4,8.4,1.6,7.5341,-9.4904,-0.1723,-0.33847,21.08
-7.2,8.4,1.6,8.2737,-9.2425,0.045264,-0.65865,21.06
-7.0,8.4,1.6,8.9243,-8.9078,0.068271,-0.34869,21.04
-6.8,8.4,1.6,9.5815,-9.0945,-0.0087738,0.026263,21.018
-6.6,8.4,1.6,10.262,-9.5311,0.13562,-0.36772,20.995
-6.4,8.4,1.6,10.995,-9.496,0.20892,-0.79287,20.973
-6.2,8.4,1.6,11.583,-8.9432,0.19129,-0.48428,20.953
-6.0,8.4,1.6,12.065,-8.9741,0.27793,0.099447,20.937
-5.8,8.4,1.6,12.618,-9.6157,0.36349,0.054433,20.925
-5.6,8.4,1.6,13.206,-9.5466,0.38464,-0.39206,20.914
-5.4,8.4,1.6,13.62,-8.9459,0.44766,-0.54895,20.902
-5.2,8.4,1.6,13.806,-8.9792,0.39569,-0.21835,20.889
-5.0,8.4,1.6,14.066,-9.5311,0.36178,0.081032,20.875
-4.8,8.4,1.6,14.43,-9.4739,0.50086,-0.028691,20.862
-4.6,8.4,1.6,14.587,-8.9749,0.55584,-0.16783,20.846
-4.4,8.4,1.6,14.544,-9.048,0.51981,-0.17269,20.829
-4.2,8.4,1.6,14.487,-9.4338,0.45029,-0.12209,20.81
-4.0,8.4,1.6,14.409,-9.2891,0.36288,-0.047098,20.794
-3.8,8.4,1.6,14.224,-9.0384,0.39049,0.12531,20.781
-3.6,8.4,1.6,13.913,-9.2434,0.35855,0.28201,20.77
-3.4,8.4,1.6,13.612,-9.434,0.3334,0.039893,20.76
-3.2,8.4,1.6,13.268,-9.3519,0.53308,-0.28311,20.751
-3.0,8.4,1.6,12.861,-9.2165,0.48873,-0.012564,20.741
-2.8,8.4,1.6,12.441,-9.2634,0.23389,0.34305,20.729
-2.6,8.4,1.6,12.071,-9.4507,0.41201,0.18593,20.718
-2.4,8.4,1.6,11.708,-9.3752,0.73773,-0.019136,20.704
-2.2,8.4,1.6,11.304,-9.2615,0.61429,-0.050203,20.687
-2.0,8.4,1.6,10.904,-9.3612,0.26111,0.13462,20.671
-1.8,8.4,1.6,10.585,-9.4523,0.2869,0.30324,20.662
-1.6,8.4,1.6,10.296,-9.3985,0.76254,0.05105,20.655
-1.4,8.4,1.6,9.9753,-9.292,0.8408,-0.078332,20.645
-1.2,8.4,1.6,9.6639,-9.3136,0.3412,0.035298,20.635
-1.0,8.4,1.6,9.4278,-9.5128,0.30866,-0.054094,20.63
-0.8,8.4,1.6,9.2305,-9.515,0.88603,-0.014819,20.622
-0.6,8.4,1.6,9.0218,-9.2766,0.98741,0.17891,20.601
-0.4,8.4,1.6,8.7731,-9.2589,0.46164,-0.060304,20.578
-0.2,8.4,1.6,8.5418,-9.4982,0.27859,-0.33608,20.564
0.0,8.4,1.6,8.3754,-9.5438,0.46682,0.166,20.554
0.2,8.4,1.6,8.1499,-9.2985,0.58681,0.33848,20.544
0.4,8.4,1.6,7.9035,-9.2338,0.69636,-0.41872,20.532
0.6,8.4,1.6,7.7638,-9.6224,0.56307,-0.30021,20.515
0.8,8.4,1.6,7.8344,-9.8132,0.37911,0.33684,20.499
1.0,8.4,1.6,7.842,-9.2512,0.46822,0.13544,20.485
1.2,8.4,1.6,7.7353,-9.1172,0.53779,-0.17477,20.471
1.4,8.4,1.6,7.7003,-9.68,0.45069,-0.032574,20.456
1.6,8.4,1.6,7.6983,-9.7772,0.4485,0.06351,20.44
1.8,8.4,1.6,7.7508,-9.4953,0.5759,-0.039608,20.423
2.0,8.4,1.6,7.7545,-9.3949,0.40061,0.19839,20.404
2.2,8.4,1.6,7.8321,-9.5825,0.36816,0.36652,20.386
2.4,8.4,1.6,7.986,-9.7468,0.64467,0.1355,20.367
2.6,8.4,1.6,8.1905,-9.6732,0.43844,0.021396,20.347
2.8,8.4,1.6,8.396,-9.7371,0.22673,0.036458,20.33
3.0,8.4,1.6,8.6101,-9.6938,0.66647,0.07807,20.315
3.2,8.4,1.6,8.824,-9.4025,0.94389,0.32445,20.295
3.4,8.4,1.6,9.0751,-9.5135,0.54972,0.37905,20.272
3.6,8.4,1.6,9.374,-9.9429,0.26692,0.0023326,20.251
3.8,8.4,1.6,9.6972,-9.7961,0.33518,0.098555,20.235
4.0,8.4,1.6,9.9694,-9.4177,0.67301,0.37336,20.22
4.2,8.4,1.6,10.18,-9.6412,0.9655,0.15541,20.203
4.4,8.4,1.6,10.427,-9.8339,0.63683,0.06775,20.184
4.6,8.4,1.6,10.686,-9.6833,0.31304,0.28846,20.168
4.8,8.4,1.6,10.923,-9.6679,0.64878,0.33534,20.155
5.0,8.4,1.6,11.072,-9.6665,0.99499,0.15649,20.142
5.2,8.4,1.6,11.157,-9.6155,0.67306,0.16715,20.129
5.4,8.4,1.6,11.254,-9.8247,0.41705,0.16974,20.118
5.6,8.4,1.6,11.359,-9.7894,0.77005,0.082209,20.108
5.8,8.4,1.6,11.29,-9.3353,0.97261,0.3356,20.099
6.0,8.4,1.6,11.121,-9.4819,0.65682,0.51837,20.089
6.2,8.4,1.6,10.987,-9.9986,0.33631,0.13387,20.08
6.4,8.4,1.6,10.809,-9.8404,0.50996,-0.18806,20.073
6.6,8.4,1.6,10.443,-9.3135,0.91138,0.10817,20.066
6.8,8.4,1.6,9.9798,-9.5498,0.86813,0.49205,20.059
7.0,8.4,1.6,9.6053,-9.8791,0.39207,0.36044,20.052
7.2,8.4,1.6,9.1521,-9.5821,0.076646,0.041144,20.047
7.4,8.4,1.6,8.6072,-9.4276,0.46496,0.077824,20.042
7.6,8.4,1.6,8.0794,-9.8654,0.97421,0.48201,20.037
7.8,8.4,1.6,7.6171,-10.089,0.57791,0.50132,20.033
8.0,8.4,1.6,7.0601,-9.5058,-0.15195,-0.21173,20.029
8.2,8.4,1.6,6.4292,-9.3352,0.19791,-0.37285,20.024
8.4,8.4,1.6,5.8867,-10.171,0.99381,0.62932,20.021
8.6,8.4,1.6,5.5213,-10.404,0.58232,0.84991,20.018
8.8,8.4,1.6,5.0349,-9.4951,-0.21227,-0.49148,20.015
9.0,8.4,1.6,4.5187,-9.4313,0.085398,-0.79105,20.012
9.2,8.4,1.6,4.1099,-10.357,0.66852,0.4897,20.009
9.4,8.4,1.6,3.7317,-10.352,0.41085,0.77056,20.006
9.6,8.4,1.6,3.216,-9.7568,0.0050983,-0.13914,20.005
9.8,8.4,1.6,2.2164,-9.7767,0.065402,-0.37857,20.003
10.0,8.4,1.6,1.6543,-10.0,0.14626,-0.11941,20.002
-10.0,8.6,1.6,0.42316,-8.6554,0.043771,-0.33635,21.191
-9.8,8.6,1.6,0.66447,-8.7019,0.016275,-0.29503,21.184
-9.6,8.6,1.6,1.1613,-8.7441,-0.058367,-0.21318,21.177
-9.4,8.6,1.6,1.6396,-8.7275,-0.050744,-0.27045,21.177
-9.2,8.6,1.6,2.077,-8.7162,0.016191,-0.31677,21.179
-9.0,8.6,1.6,2.5171,-8.8818,-0.0041486,-0.13773,21.177
-8.8,8.6,1.6,3.008,-9.0276,0.070018,-0.19353,21.17
-8.6,8.6,1.6,3.4783,-8.9365,0.13732,-0.46777,21.156
-8.4,8.6,1.6,3.9069,-8.8737,-0.015752,-0.37726,21.136
-8.2,8.6,1.6,4.3946,-8.9181,-0.18011,-0.17466,21.113
-8.0,8.6,1.6,4.9284,-9.148,-0.045345,-0.33948,21.09
-7.8,8.6,1.6,5.5127,-9.2614,0.24655,-0.53662,21.064
-7.6,8.6,1.6,6.0258,-8.9278,0.099369,-0.39437,21.038
-7.4,8.6,1.6,6.5296,-9.0195,-0.1216,-0.36047,21.011
-7.2,8.6,1.6,7.1163,-9.5,0.091555,-0.59612,20.99
-7.0,8.6,1.6,7.7779,-9.2386,0.13846,-0.46975,20.971
-6.8,8.6,1.6,8.33,-8.7484,0.10014,-0.11517,20.952
-6.6,8.6,1.6,8.7953,-9.0781,0.35364,-0.15477,20.929
-6.4,8.6,1.6,9.3955,-9.5849,0.3623,-0.47572,20.904
-6.2,8.6,1.6,9.9214,-9.1248,0.085248,-0.55481,20.884
-6.0,8.6,1.6,10.326,-8.7157,0.23315,-0.22189,20.872
-5.8,8.6,1.6,10.695,-9.2904,0.61931,0.10359,20.86
-5.6,8.6,1.6,11.187,-9.6312,0.55677,0.088502,20.845
-5.4,8.6,1.6,11.575,-9.0598,0.39277,-0.24926,20.834
-5.2,8.6,1.6,11.714,-8.7245,0.48397,-0.4715,20.824
-5.0,8.6,1.6,11.846,-9.2569,0.56649,-0.16246,20.812
-4.8,8.6,1.6,12.116,-9.5589,0.51323,0.36099,20.798
-4.6,8.6,1.6,12.295,-9.1561,0.53208,0.28149,20.784
-4.4,8.6,1.6,12.276,-8.9897,0.71271,-0.37648,20.769
-4.2,8.6,1.6,12.159,-9.2603,0.65155,-0.38465,20.752
-4.0,8.6,1.6,12.062,-9.2873,0.37883,0.28488,20.736
-3.8,8.6,1.6,11.96,-9.1045,0.43913,0.43707,20.725
-3.6,8.6,1.6,11.75,-9.1981,0.57199,0.095007,20.715
-3.4,8.6,1.6,11.507,-9.3761,0.47145,-0.010038,20.705
-3.2,8.6,1.6,11.206,-9.3101,0.48312,0.073903,20.695
-3.0,8.6,1.6,10.869,-9.1301,0.5392,0.053359,20.686
-2.8,8.6,1.6,10.5,-9.2451,0.48472,0.07893,20.674
-2.6,8.6,1.6,10.177,-9.516,0.4719,0.27018,20.662
-2.4,8.6,1.6,9.8619,-9.3817,0.54982,0.1798,20.651
-2.2,8.6,1.6,9.4899,-9.1273,0.65769,-0.20572,20.638
-2.0,8.6,1.6,9.093,-9.2907,0.48738,0.021026,20.623
-1.8,8.6,1.6,8.8123,-9.5964,0.29019,0.43664,20.613
-1.6,8.6,1.6,8.6211,-9.4359,0.6528,0.087019,20.606
-1.4,8.6,1.6,8.3368,-9.0338,0.80808,-0.1142,20.595
-1.2,8.6,1.6,8.0648,-9.2976,0.31841,0.15632,20.582
-1.0,8.6,1.6,7.9063,-9.7788,0.29672,0.011179,20.573
-0.8,8.6,1.6,7.7756,-9.507,0.84674,-0.1377,20.565
-0.6,8.6,1.6,7.5631,-9.065,0.83403,0.18813,20.551
-0.4,8.6,1.6,7.3482,-9.2708,0.39184,0.071767,20.533
-0.2,8.6,1.6,7.1511,-9.6368,0.40279,-0.41081,20.519
0.0,8.6,1.6,6.9291,-9.5626,0.4492,0.11004,20.508
0.2,8.6,1.6,6.7301,-9.3946,0.33552,0.66336,20.498
0.4,8.6,1.6,6.5067,-9.3475,0.63009,-0.27729,20.488
0.6,8.6,1.6,6.2767,-9.4221,0.77501,-0.75973,20.472
0.8,8.6,1.6,6.1957,-9.7057,0.3457,0.23323,20.454
1.0,8.6,1.6,6.2354,-9.618,0.10668,0.65002,20.441
1.2,8.6,1.6,6.2257,-9.3411,0.49061,0.045529,20.431
1.4,8.6,1.6,6.188,-9.3921,0.77503,-0.15416,20.417
1.6,8.6,1.6,6.1931,-9.6493,0.46766,-0.030499,20.401
1.8,8.6,1.6,6.2454,-9.8054,0.23327,-0.1452,20.385
2.0,8.6,1.6,6.3045,-9.5673,0.33769,0.19888,20.37
2.2,8.6,1.6,6.3659,-9.3291,0.60943,0.52296,20.354
2.4,8.6,1.6,6.4533,-9.5578,0.68825,0.13368,20.337
2.6,8.6,1.6,6.6537,-9.8309,0.30466,-0.1038,20.318
2.8,8.6,1.6,6.876,-9.883,0.12837,-0.00886,20.302
3.0,8.6,1.6,7.0721,-9.6153,0.56305,0.0037559,20.288
3.2,8.6,1.6,7.2092,-9.3118,0.96099,0.24654,20.272
3.4,8.6,1.6,7.3946,-9.564,0.69986,0.37759,20.252
3.6,8.6,1.6,7.6393,-9.9602,0.19361,-0.030463,20.232
3.8,8.6,1.6,7.8217,-9.6754,0.13274,0.037242,20.216
4.0,8.6,1.6,7.9682,-9.3686,0.7128,0.31801,20.204
4.2,8.6,1.6,8.1332,-9.723,1.101,0.077824,20.189
4.4,8.6,1.6,8.3758,-9.8436,0.58911,0.057745,20.172
4.6,8.6,1.6,8.5625,-9.4992,0.18107,0.26562,20.157
4.8,8.6,1.6,8.7147,-9.596,0.60441,0.22038,20.145
5.0,8.6,1.6,8.8653,-9.7532,0.99224,0.13771,20.134
5.2,8.6,1.6,8.9421,-9.5194,0.71184,0.17218,20.122
5.4,8.6,1.6,8.9744,-9.6103,0.4587,0.014158,20.111
5.6,8.6,1.6,9.0297,-9.8432,0.62592,-0.0079757,20.102
5.8,8.6,1.6,9.0209,-9.4757,0.80053,0.38787,20.093
6.0,8.6,1.6,8.8796,-9.2872,0.76079,0.49689,20.085
6.2,8.6,1.6,8.7298,-9.8075,0.42797,0.058723,20.076
6.4,8.6,1.6,8.5938,-10.033,0.27276,-0.26853,20.069
6.6,8.6,1.6,8.3176,-9.4898,0.81329,-0.0036473,20.063
6.8,8.6,1.6,7.8945,-9.3338,1.0869,0.43129,20.057
7.0,8.6,1.6,7.4872,-9.6833,0.2986,0.27425,20.05
7.2,8.6,1.6,7.0511,-9.7421,-0.21188,-0.10935,20.044
7.4,8.6,1.6,6.5568,-9.7101,0.63792,0.12443,20.04
7.6,8.6,1.6,6.0855,-9.832,1.2194,0.50883,20.036
7.8,8.6,1.6,5.5905,-9.8089,0.29886,0.13146,20.031
8.0,8.6,1.6,5.0263,-9.4924,-0.39709,-0.3361,20.027
8.2,8.6,1.6,4.4297,-9.7131,0.44807,0.11438,20.023
8.4,8.6,1.6,3.9898,-10.262,1.1468,0.70984,20.02
8.6,8.6,1.6,3.6297,-10.061,0.29035,0.25104,20.017
8.8,8.6,1.6,3.1669,-9.4725,-0.38474,-0.64112,20.015
9.0,8.6,1.6,2.7117,-9.8204,0.3326,-0.29915,20.011
9.2,8.6,1.6,2.3785,-10.386,0.81628,0.7014,20.008
9.4,8.6,1.6,2.0916,-10.043,0.23622,0.52524,20.006
9.6,8.6,1.6,1.6427,-9.6928,-0.10272,-0.2682,20.005
9.8,8.6,1.6,0.9919,-9.8783,0.14499,-0.2803,20.003
10.0,8.6,1.6,0.63202,-10.0,0.24201,-0.021823,20.002
-10.0,8.8,1.6,0.26758,-8.6259,0.095979,-0.25808,21.117
-9.8,8.8,1.6,0.51487,-8.6069,0.067876,-0.262,21.109
-9.6,8.8,1.6,0.98135,-8.6669,0.014077,-0.27609,21.098
-9.4,8.8,1.6,1.402,-8.7659,0.062859,-0.27399,21.094
-9.2,8.8,1.6,1.7776,-8.7803,0.15513,-0.15695,21.09
-9.0,8.8,1.6,2.1535,-8.8157,0.12474,-0.0047367,21.087
-8.8,8.8,1.6,2.552,-8.9228,0.12844,-0.16331,21.082
-8.6,8.8,1.6,2.9505,-8.9582,0.13864,-0.36961,21.072
-8.4,8.8,1.6,3.3688,-8.9137,0.070747,-0.15609,21.059
-8.2,8.8,1.6,3.7962,-8.757,0.062854,0.004662,21.044
-8.0,8.8,1.6,4.2136,-8.9515,0.14566,-0.31957,21.024
-7.8,8.8,1.6,4.6898,-9.3103,0.22781,-0.47821,21.001
-7.6,8.8,1.6,5.1624,-9.0017,0.196,-0.1652,20.976
-7.4,8.8,1.6,5.5711,-8.8004,0.20001,-0.17726,20.952
-7.2,8.8,1.6,5.9707,-9.2711,0.21767,-0.49625,20.93
-7.0,8.8,1.6,6.5327,-9.2794,0.088362,-0.33056,20.911
-6.8,8.8,1.6,6.9794,-8.7307,0.17314,-0.039913,20.892
-6.6,8.8,1.6,7.3393,-8.9145,0.47326,-0.14534,20.871
-6.4,8.8,1.6,7.8305,-9.5147,0.43495,-0.16654,20.846
-6.2,8.8,1.6,8.2603,-9.1097,0.15132,-0.07207,20.826
-6.0,8.8,1.6,8.5755,-8.6498,0.26191,-0.25981,20.813
-5.8,8.8,1.6,8.8202,-9.2143,0.65143,-0.25805,20.8
-5.6,8.8,1.6,9.1927,-9.5444,0.56518,0.23671,20.785
-5.4,8.8,1.6,9.4931,-9.0109,0.24453,0.29015,20.773
-5.2,8.8,1.6,9.6139,-8.7992,0.45078,-0.35286,20.765
-5.0,8.8,1.6,9.7265,-9.2045,0.78989,-0.53195,20.755
-4.8,8.8,1.6,9.8666,-9.3338,0.54365,0.15944,20.741
-4.6,8.8,1.6,10.027,-9.1973,0.30278,0.54007,20.728
-4.4,8.8,1.6,10.106,-9.269,0.65031,-0.088489,20.715
-4.2,8.8,1.6,10.025,-9.1847,0.7704,-0.5174,20.7
-4.0,8.8,1.6,9.8707,-9.0251,0.37669,0.054818,20.685
-3.8,8.8,1.6,9.7425,-9.1891,0.39463,0.51082,20.674
-3.6,8.8,1.6,9.6585,-9.3991,0.67678,0.15741,20.664
-3.4,8.8,1.6,9.4505,-9.2728,0.47573,-0.119,20.653
-3.2,8.8,1.6,9.1475,-9.1404,0.30178,0.16342,20.644
-3.0,8.8,1.6,8.8288,-9.2311,0.6375,0.16404,20.636
-2.8,8.8,1.6,8.5085,-9.3414,0.81601,-0.169,20.625
-2.6,8.8,1.6,8.1874,-9.3738,0.39207,0.13479,20.613
-2.4,8.8,1.6,7.8745,-9.3708,0.24414,0.40591,20.603
-2.2,8.8,1.6,7.5538,-9.2539,0.83024,-0.2462,20.593
-2.0,8.8,1.6,7.21,-9.1907,0.86684,-0.35123,20.579
-1.8,8.8,1.6,6.9732,-9.5256,0.20247,0.4069,20.566
-1.6,8.8,1.6,6.8935,-9.602,0.36975,0.28061,20.558
-1.4,8.8,1.6,6.7295,-9.0099,0.96206,-0.24374,20.55
-1.2,8.8,1.6,6.5196,-8.9985,0.67523,0.047914,20.538
-1.0,8.8,1.6,6.4105,-9.7262,0.24566,0.1473,20.526
-0.8,8.8,1.6,6.3374,-9.7505,0.49702,-0.25881,20.517
-0.6,8.8,1.6,6.1654,-9.0844,0.74924,-0.032108,20.507
-0.4,8.8,1.6,5.9305,-9.0482,0.72306,0.29062,20.494
-0.2,8.8,1.6,5.7548,-9.5423,0.65737,-0.19528,20.48
0.0,8.8,1.6,5.5375,-9.5302,0.28577,-0.2099,20.467
0.2,8.8,1.6,5.3611,-9.4143,0.11255,0.48761,20.457
0.4,8.8,1.6,5.2118,-9.5205,0.72029,0.17616,20.449
0.6,8.8,1.6,5.0352,-9.3331,1.0295,-0.53661,20.435
0.8,8.8,1.6,4.8503,-9.2891,0.46982,-0.074568,20.418
1.0,8.8,1.6,4.7693,-9.6326,0.082499,0.52179,20.404
1.2,8.8,1.6,4.7807,-9.708,0.42838,0.30493,20.394
1.4,8.8,1.6,4.7565,-9.3407,0.77238,0.19754,20.383
1.6,8.8,1.6,4.7089,-9.3314,0.63406,0.14689,20.368
1.8,8.8,1.6,4.663,-9.7859,0.45943,-0.22863,20.353
2.0,8.8,1.6,4.7015,-9.7883,0.3388,0.089897,20.339
2.2,8.8,1.6,4.7924,-9.3663,0.42756,0.65931,20.325
2.4,8.8,1.6,4.8661,-9.3729,0.76658,0.31407,20.31
2.6,8.8,1.6,5.015,-9.75,0.7267,-0.043913,20.293
2.8,8.8,1.6,5.2214,-9.9184,0.34212,0.12892,20.277
3.0,8.8,1.6,5.4226,-9.6872,0.29741,0.12921,20.264
3.2,8.8,1.6,5.531,-9.3922,0.77109,0.13992,20.25
3.4,8.8,1.6,5.6263,-9.4773,1.08,0.33915,20.233
3.6,8.8,1.6,5.7834,-9.8257,0.59698,0.27426,20.215
3.8,8.8,1.6,5.8874,-9.8436,-0.043027,0.32202,20.2
4.0,8.8,1.6,5.9848,-9.5615,0.44664,0.25056,20.188
4.2,8.8,1.6,6.0613,-9.498,1.2908,-0.078511,20.176
4.4,8.8,1.6,6.2165,-9.7452,0.82129,0.20057,20.161
4.6,8.8,1.6,6.4016,-9.7892,0.072205,0.48964,20.146
4.8,8.8,1.6,6.5337,-9.6068,0.43614,0.20413,20.135
5.0,8.8,1.6,6.6565,-9.5113,0.93204,0.16947,20.126
5.2,8.8,1.6,6.7241,-9.6238,0.72484,0.35141,20.115
5.4,8.8,1.6,6.7863,-9.7258,0.56985,0.030386,20.105
5.6,8.8,1.6,6.7856,-9.6108,0.65384,-0.044981,20.096
5.8,8.8,1.6,6.7627,-9.5359,0.57483,0.49994,20.088
6.0,8.8,1.6,6.6958,-9.5501,0.65354,0.58424,20.08
6.2,8.8,1.6,6.5837,-9.6102,0.72427,0.10814,20.072
6.4,8.8,1.6,6.4742,-9.8469,0.41553,-0.1323,20.065
6.6,8.8,1.6,6.3315,-9.8286,0.49116,0.077469,20.06
6.8,8.8,1.6,6.0864,-9.4054,1.0015,0.38214,20.054
7.0,8.8,1.6,5.719,-9.2885,0.67337,0.26255,20.048
7.2,8.8,1.6,5.3433,-9.7876,-0.039407,0.0092053,20.042
7.4,8.8,1.6,4.9747,-10.126,0.44712,0.28595,20.038
7.6,8.8,1.6,4.5508,-9.7381,1.0744,0.43716,20.034
7.8,8.8,1.6,4.0066,-9.4158,0.31413,-0.11836,20.03
8.0,8.8,1.6,3.443,-9.6549,-0.21572,-0.12682,20.025
8.2,8.8,1.6,2.935,-10.102,0.68706,0.64235,20.022
8.4,8.8,1.6,2.5063,-10.067,0.96531,0.5578,20.019
8.6,8.8,1.6,2.0824,-9.6874,-0.14854,-0.32481,20.017
8.8,8.8,1.6,1.6394,-9.7693,-0.27309,-0.42782,20.013
9.0,8.8,1.6,1.2459,-10.184,0.82482,0.33954,20.01
9.2,8.8,1.6,0.89842,-10.115,0.8075,0.62964,20.008
9.4,8.8,1.6,0.55243,-9.7365,-0.12354,0.083642,20.006
9.6,8.8,1.6,0.19417,-9.8129,-0.16319,-0.2621,20.004
9.8,8.8,1.6,-0.056326,-10.012,0.26533,-0.040729,20.003
10.0,8.8,1.6,-0.14981,-10.0,0.30515,0.10787,20.002
-10.0,9.0,1.6,0.26096,-8.6185,0.16121,-0.12261,21.051
-9.8,9.0,1.6,0.46092,-8.6222,0.18432,-0.14683,21.043
-9.6,9.0,1.6,0.83497,-8.6123,0.17965,-0.21577,21.032
-9.4,9.0,1.6,1.1595,-8.671,0.18156,-0.25366,21.023
-9.2,9.0,1.6,1.454,-8.7899,0.24779,-0.099982,21.014
-9.0,9.0,1.6,1.768,-8.918,0.263,0.10897,21.005
-8.8,9.0,1.6,2.1016,-8.9015,0.2209,-0.049687,20.998
-8.6,9.0,1.6,2.4148,-8.8296,0.16637,-0.29584,20.991
-8.4,9.0,1.6,2.7513,-8.9598,0.10231,-0.055781,20.983
-8.2,9.0,1.6,3.1135,-8.9673,0.13219,0.2038,20.974
-8.0,9.0,1.6,3.4511,-8.8253,0.32213,-0.14272,20.96
-7.8,9.0,1.6,3.7821,-9.0141,0.41823,-0.42199,20.939
-7.6,9.0,1.6,4.152,-9.149,0.26589,-0.06726,20.915
-7.4,9.0,1.6,4.5072,-8.9945,0.19897,0.022025,20.894
-7.2,9.0,1.6,4.8354,-8.997,0.29702,-0.35477,20.875
-7.0,9.0,1.6,5.2314,-9.0692,0.29994,-0.15702,20.857
-6.8,9.0,1.6,5.5744,-8.9359,0.34546,0.18611,20.837
-6.6,9.0,1.6,5.9064,-9.0253,0.51089,-0.20031,20.815
-6.4,9.0,1.6,6.2833,-9.3098,0.4197,-0.25507,20.793
-6.2,9.0,1.6,6.565,-9.0206,0.18552,0.33334,20.773
-6.0,9.0,1.6,6.7857,-8.7918,0.37794,0.074638,20.759
-5.8,9.0,1.6,7.0175,-9.3175,0.73126,-0.57966,20.745
-5.6,9.0,1.6,7.3021,-9.4438,0.517,0.01231,20.73
-5.4,9.0,1.6,7.4856,-8.9065,0.17377,0.68948,20.719
-5.2,9.0,1.6,7.5857,-8.9676,0.4843,-0.062848,20.712
-5.0,9.0,1.6,7.7642,-9.3576,0.86608,-0.78211,20.703
-4.8,9.0,1.6,7.8787,-9.1506,0.5912,-0.14104,20.689
-4.6,9.0,1.6,7.9972,-9.0971,0.36858,0.5468,20.677
-4.4,9.0,1.6,8.1152,-9.5118,0.67567,0.096833,20.666
-4.2,9.0,1.6,8.1271,-9.2871,0.68927,-0.48536,20.652
-4.0,9.0,1.6,7.9447,-8.775,0.33356,-0.1611,20.638
-3.8,9.0,1.6,7.728,-9.1242,0.47642,0.35617,20.628
-3.6,9.0,1.6,7.6683,-9.609,0.82408,0.17322,20.617
-3.4,9.0,1.6,7.5142,-9.2995,0.55237,-0.21104,20.605
-3.2,9.0,1.6,7.2011,-8.927,0.17905,0.016549,20.597
-3.0,9.0,1.6,6.8406,-9.2312,0.50717,0.26842,20.591
-2.8,9.0,1.6,6.5268,-9.5048,0.99362,-0.1064,20.582
-2.6,9.0,1.6,6.2085,-9.3032,0.64972,-0.13984,20.569
